122.5706493, 10.7720233
122.5777396, 10.7708573
122.5828618, 10.7707738
122.580211, 10.7695945
122.5821325, 10.7690545
122.5836874, 10.7690566
122.5700592, 10.7689475
122.5828645, 10.7688294
122.5766449, 10.7687757
122.5770108, 10.7687762
122.5674073, 10.7684917
122.5705179, 10.7679533
122.5755495, 10.7672368
122.578202, 10.7672404
122.5831412, 10.7671566
122.5753671, 10.7668747
122.5745449, 10.7661501
122.5801245, 10.7659768
122.583052, 10.7654834
122.5797598, 10.7651624
122.5801269, 10.7642585
122.5797613, 10.7640771
122.5875358, 10.7639971
122.5795786, 10.763896
122.5786655, 10.7627643
122.580495, 10.7625859
122.5807694, 10.7626315
122.5798551, 10.7623589
122.5703431, 10.7622554
122.5768375, 10.7619026
122.5817766, 10.7618189
122.5896424, 10.7618294
122.577478, 10.7616774
122.5772041, 10.7613605
122.5766557, 10.7610884
122.5790337, 10.7610916
122.5769303, 10.7609079
122.5809246, 10.7606119
122.5935772, 10.7604327
122.5936692, 10.7600259
122.5803159, 10.7598272
122.587999, 10.7596566
122.5504089, 10.7589714
122.5681533, 10.758454
122.5724536, 10.7573746
122.573643, 10.757105
122.5825159, 10.7563031
122.5761599, 10.7558423
122.5917542, 10.7557727
122.5876387, 10.7555864
122.5903828, 10.7554092
122.590749, 10.7551383
122.5891945, 10.7548649
122.5856278, 10.7546793
122.5878229, 10.7546822
122.5740125, 10.7544827
122.5876404, 10.7543655
122.579775, 10.7541288
122.5872751, 10.753958
122.5726415, 10.7538478
122.5902022, 10.7536906
122.5904766, 10.7536909
122.588739, 10.7535982
122.5871843, 10.7534605
122.58691, 10.7534149
122.5870933, 10.7531438
122.5574603, 10.7529673
122.5749293, 10.7529465
122.5877797, 10.752783
122.5711813, 10.7515848
122.5904816, 10.7499377
122.5422828, 10.7496443
122.5908482, 10.7494408
122.5906656, 10.7491692
122.5895693, 10.7482634
122.5901181, 10.7482641
122.5888387, 10.7474484
122.5747544, 10.7472034
122.5763106, 10.7461655
122.5761283, 10.745713
122.5868295, 10.7453657
122.574209, 10.744806
122.5564668, 10.744329
122.5849119, 10.7431021
122.5401902, 10.7424061
122.5730236, 10.7422721
122.5174197, 10.7409698
122.5691843, 10.7409102
122.5412906, 10.7405085
122.5407429, 10.7397842
122.5500717, 10.739617
122.5833626, 10.7391207
122.5832715, 10.7388493
122.5496162, 10.7384406
122.5426658, 10.7382496
122.5528176, 10.7381739
122.552544, 10.7376309
122.5671777, 10.737109
122.5812623, 10.7367665
122.5812627, 10.7364952
122.5969024, 10.7359732
122.5970853, 10.7359734
122.5704721, 10.7356665
122.5707466, 10.7355764
122.595074, 10.7354282
122.5959888, 10.7352485
122.5383723, 10.7350327
122.538464, 10.7348971
122.544317, 10.7349058
122.5512677, 10.7348707
122.581951, 10.7347778
122.5386017, 10.7345356
122.542946, 10.7343611
122.5816314, 10.7344156
122.5388765, 10.7342647
122.5418487, 10.7342691
122.5428547, 10.7342706
122.5814487, 10.7342344
122.5809917, 10.7340529
122.5812662, 10.7339629
122.5384656, 10.7338119
122.5391058, 10.7338128
122.567091, 10.7337626
122.5817237, 10.7337826
122.5390147, 10.7335414
122.5711157, 10.7332255
122.5686774, 10.7329207
122.5423083, 10.7327323
122.5421257, 10.7325511
122.5429488, 10.7325524
122.5683731, 10.7325434
122.5472479, 10.732016
122.5462879, 10.7318337
122.5510892, 10.7318407
122.5639844, 10.7317686
122.5201782, 10.7316137
122.5414872, 10.7314197
122.5430421, 10.7312863
122.5336225, 10.7311819
122.5520962, 10.7312091
122.5324346, 10.7305471
122.5716684, 10.7304227
122.5357276, 10.730145
122.5734068, 10.7298824
122.5437762, 10.7296595
122.5495382, 10.729332
122.5745963, 10.7294319
122.5496299, 10.7292159
122.5497214, 10.7291708
122.5518249, 10.7291286
122.5678292, 10.7291512
122.5266763, 10.7284583
122.5548135, 10.7283491
122.5735009, 10.7279833
122.5543874, 10.7278661
122.5382006, 10.7276616
122.5738671, 10.7277125
122.5549369, 10.7273243
122.5391165, 10.7267586
122.5470731, 10.7265894
122.5586882, 10.7261539
122.526863, 10.7260167
122.5949949, 10.7261128
122.5503663, 10.7259611
122.5564936, 10.7259699
122.5690228, 10.7258066
122.5265895, 10.7254737
122.553202, 10.7254678
122.5397587, 10.725403
122.5390272, 10.7253115
122.5247612, 10.7250187
122.5904236, 10.725112
122.590698, 10.7251124
